"Date","S&P500","Materials","HealthCare","ConsumerStaples","ConsumerDiscretionary","Energy","Financials","Industrials","Technology","Utilities","RealState","CommunicationServices","MexicanStocksIndex","USDMXN"
2021-07-13,435.589996,82.489998,128.839996,70.019997,181.539993,52.369999,36.669998,102.629997,151.940002,64.32,45.709999,82.010002,49274.96875,19.991
2021-07-14,436.23999,82.32,128.720001,70.639999,181.210007,50.810001,36.5,102.620003,153.059998,64.879997,46.110001,81.949997,49435.878906,19.892
2021-07-15,434.75,82.330002,128.270004,70.93,180.229996,50.099998,36.619999,102.82,151.800003,65.610001,46.18,81.370003,50274.851563,19.928
2021-07-16,431.339996,81.089996,128.619995,71.040001,178.009995,48.68,36.119999,101.910004,150.300003,66.269997,46.23,80.860001,50148.128906,19.838
2021-07-19,424.970001,79.349998,127.269997,70.830002,175.970001,46.959999,35.110001,99.779999,148.229996,65.220001,45.509998,79.629997,49096.46875,20
2021-07-20,431.059998,80.25,128.820007,70.849998,179.220001,47.59,35.98,102.57,150.429993,65.5,46.330002,80.529999,49256.96875,20.147
2021-07-21,434.549988,81.129997,129.029999,70.669998,180.869995,49.25,36.599998,103.550003,151.880005,64.779999,46.189999,81.199997,50035.171875,20.153
2021-07-22,435.459991,81.160004,129.979996,70.550003,181.649994,48.700001,36.200001,103.169998,153,64.879997,45.860001,81.480003,50240.511719,20.1934
2021-07-23,439.940002,81.730003,131.479996,71.400002,183.270004,48.52,36.259998,103.610001,154.520004,65.709999,46.279999,83.5,50268.449219,20.03
2021-07-26,441.019989,82.419998,130.630005,71.519997,184.630005,49.720001,36.470001,103.559998,154.440002,65.730003,46.279999,83.93,50897.789063,20.01
2021-07-27,439.01001,82.529999,131.240005,71.669998,182.759995,49.259998,36.459999,102.989998,152.979996,66.860001,46.650002,82.93,50910.53125,19.975
2021-07-28,438.829987,82.769997,131.710007,71.040001,182.169998,49.709999,36.41,102.75,152.789993,66.349998,46.369999,83.580002,51344.109375,19.941
2021-07-29,440.649994,83.68,132.029999,71.389999,184.220001,50.189999,36.810001,103.559998,153.5,66.529999,46.23,82.68,51634.601563,19.859
2021-07-30,438.51001,84.019997,132.149994,71.510002,180.429993,49.389999,36.52,103.360001,153.399994,65.970001,46.380001,82.400002,50868.320313,19.846
2021-08-02,437.589996,83,132.330002,71.209999,180.949997,49.02,36.529999,102.650002,152.850006,66.480003,46.400002,82.209999,50869.480469,19.856
2021-08-03,441.149994,83.860001,134.169998,71.529999,182.289993,49.860001,36.939999,103.989998,153.830002,66.860001,46.59,81.839996,51633.910156,19.896
2021-08-04,438.980011,83.059998,133.600006,70.599998,180.520004,48.509998,36.630001,102.580002,154.139999,66.760002,46.439999,82.07,51195.429688,19.969
2021-08-05,441.76001,82.940002,133.050003,70.940002,182.25,49.060001,37.110001,103.059998,154.990005,67.489998,46.810001,82.82,51134.929688,19.9252
2021-08-06,442.48999,84.139999,132.940002,70.940002,181.009995,49.509998,37.860001,103.540001,154.860001,67.449997,46.73,82.82,51113.851563,20.018
2021-08-09,442.130005,84.040001,133.449997,71.199997,180.759995,48.810001,37.959999,103.129997,154.360001,67.43,46.52,82.669998,50900.460938,20.067
2021-08-10,442.679993,85.309998,133.139999,71.709999,181.470001,49.669998,38.360001,104.18,153.25,67.5,46.02,82.830002,51114.160156,20.086
2021-08-11,443.779999,86.510002,131.820007,71.949997,182,50.060001,38.799999,105.529999,153.270004,68.129997,46.27,82.989998,51311.601563,19.956
2021-08-12,445.109985,86.370003,132.860001,71.910004,182.080002,50.009998,38.869999,105.330002,154.149994,68.199997,46.43,83.139999,51049.691406,19.891
2021-08-13,445.920013,86.449997,133.690002,72.510002,181.559998,49.419998,38.580002,105,154.990005,68.68,46.740002,83.190002,51490.941406,19.862
2021-08-16,446.970001,86.019997,135.210007,72.93,180.720001,48.509998,38.48,105.360001,155.690002,69.099998,46.790001,83.330002,51384.910156,19.885
2021-08-17,444.040009,85.029999,136.809998,72.970001,176.429993,48.009998,38.209999,104.220001,154.399994,69.139999,46.880001,82.639999,51576.578125,19.983
2021-08-18,439.179993,84.040001,134.729996,72.059998,177.059998,47.009998,37.740002,103.080002,152.270004,68.790001,46.389999,82.010002,51986.078125,20.011
2021-08-19,439.859985,83.290001,135.339996,72.639999,175.929993,45.790001,37.459999,102.360001,153.759995,69.07,46.779999,82.019997,51099.359375,20.111
2021-08-20,443.359985,83.779999,136.110001,72.760002,177.619995,45.889999,37.689999,102.629997,155.740005,69.93,47,82.730003,51414.320313,20.425
2021-08-23,447.26001,84.5,136.160004,72.529999,179.910004,47.610001,38,103.470001,157.75,69.029999,46.82,83.730003,52054.640625,20.364
2021-08-24,447.970001,85.029999,135.679993,71.980003,181.179993,48.400002,38.23,103.989998,157.570007,68.580002,46.470001,84,51985,20.318
2021-08-25,448.910004,85.419998,135.309998,71.860001,181.880005,48.77,38.68,104.660004,157.479996,68.709999,46.419998,84.129997,52345.390625,20.266
2021-08-26,446.26001,84.830002,134.779999,71.529999,180.199997,48.029999,38.490002,104.199997,156.490005,68.540001,46.450001,83.400002,52290.691406,20.357
2021-08-27,450.25,85.949997,134.630005,71.779999,181.839996,49.310001,39,104.919998,158,68.519997,46.830002,84.720001,52425.640625,20.202
2021-08-30,452.230011,85.860001,135.389999,72.099998,183.210007,48.73,38.450001,104.800003,159.699997,68.620003,47.400002,85.300003,52602.070313,20.127
2021-08-31,451.559998,85.610001,135.210007,72.260002,183.649994,48.400002,38.400002,104.510002,158.860001,68.540001,47.68,85.620003,53304.738281,20.074
2021-09-01,451.799988,85.389999,135.25,72.639999,183.639999,47.689999,38.18,104.110001,158.899994,69.440002,48.5,86.050003,52215.539063,19.964
2021-09-02,453.190002,85.940002,136.699997,72.919998,183.630005,48.900002,38.310001,105.230003,158.729996,70.07,48.73,85.470001,52087.46875,19.967
2021-09-03,453.079987,85.370003,136.850006,72.830002,183.520004,48.619999,38.07,104.589996,159.360001,69.489998,48.73,85.470001,51835.089844,19.889
2021-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52283.109375,NA
2021-09-07,451.459991,84.809998,136.050003,71.989998,184.059998,48.330002,37.84,102.779999,159.399994,68.57,48.189999,85.669998,51950.449219,19.944
2021-09-08,450.910004,84,135.990005,72.610001,184.270004,47.709999,37.75,102.919998,158.789993,69.800003,48.48,85.230003,51469.71875,19.937
2021-09-09,448.980011,84.029999,134.419998,72.190002,184.029999,47.810001,37.860001,102.419998,158.190002,69.419998,47.450001,84.809998,51395.058594,19.93
2021-09-10,445.440002,84.010002,133.190002,71.879997,182.899994,47.790001,37.580002,101.959999,156.630005,68.449997,46.849998,84.260002,51521.800781,19.864
2021-09-13,446.579987,83.989998,132.369995,72.059998,183.350006,49.16,38.009998,102.230003,156.679993,68.330002,47.110001,84.470001,51496.710938,19.868
2021-09-14,444.170013,83.07,132.350006,71.730003,182.740005,48.450001,37.5,101,156.479996,68.099998,47.009998,83.739998,51815.171875,19.898
2021-09-15,447.880005,83.949997,133.210007,71.989998,183.919998,50.259998,37.860001,102.110001,157.850006,68.010002,47.189999,84.150002,52192.328125,19.898
2021-09-16,447.170013,83.040001,132.869995,71.75,184.759995,49.689999,37.75,101.410004,157.940002,67.440002,47.279999,84.07,NA,19.937
2021-09-17,441.399994,81.330002,133,71.360001,184.110001,49.32,37.580002,100.330002,155.479996,66.400002,46.849998,83.139999,51307.710938,19.9841
2021-09-20,434.040009,79.419998,131.149994,70.209999,179.639999,47.240002,36.549999,98.860001,152.380005,65.779999,46.27,81.330002,50557.648438,20.161
2021-09-21,433.630005,79.230003,131.350006,70.129997,179.910004,47.349998,36.5,98.339996,152.440002,65.599998,46.279999,80.989998,50828.128906,20.117
2021-09-22,437.859985,80.050003,131.570007,70.330002,182.360001,48.810001,37.110001,99.120003,154.529999,65.559998,46.669998,80.949997,51338.339844,20.013
2021-09-23,443.179993,81.190002,132.520004,70.589996,184.210007,50.52,38.02,100.639999,156.600006,65.209999,46.439999,81.779999,51464.269531,20.025
2021-09-24,443.910004,81.07,131.979996,70.620003,184.899994,50.900002,38.220001,100.849998,156.710007,65.139999,45.91,82.449997,51105.710938,20.094
2021-09-27,442.640015,81.699997,130.100006,70.300003,185.889999,52.709999,38.740002,100.949997,155.190002,64.370003,45.150002,82.440002,51598.53125,20.0935
2021-09-28,433.720001,80.690002,127.870003,69.470001,182.309998,52.889999,38.099998,99.779999,150.589996,63.560001,44.880001,80.43,50925.519531,20.331
2021-09-29,434.450012,80.360001,128.880005,70.099998,182.490005,52.889999,38.130001,99.889999,150.399994,64.389999,45.169998,80.360001,51084.609375,20.491
2021-09-30,429.140015,79.110001,127.300003,68.839996,179.449997,52.09,37.529999,97.839996,149.320007,63.880001,44.450001,80.110001,51385.550781,20.562
2021-10-01,434.23999,80.370003,127.330002,69.019997,180.800003,53.84,38.150002,99.18,151.570007,63.880001,44.93,81.459999,51060.050781,20.491
2021-10-04,428.640015,80.019997,125.389999,68.800003,179.369995,54.720001,37.82,98.639999,148.059998,64.760002,44.98,79.699997,50862.941406,20.534
2021-10-05,433.100006,80.730003,126.139999,69.150002,180.089996,55.040001,38.560001,99.739998,150.169998,64.599998,44.630001,80.889999,51056.941406,20.562
2021-10-06,434.899994,80.580002,125.910004,69.82,180.660004,54.459999,38.599998,100.18,151.149994,65.599998,45.060001,81.029999,50974.488281,20.646
2021-10-07,438.660004,81.629997,127.580002,70.129997,183.470001,54.880001,38.830002,100.959999,152.529999,65.25,45.110001,81.379997,50876.980469,20.593
2021-10-08,437.859985,81.18,126.940002,70.050003,182.630005,56.57,39.02,100.949997,151.960007,64.769997,44.619999,80.980003,51136.621094,20.746
2021-10-11,434.690002,81.190002,125.949997,70.029999,181.889999,56.360001,38.630001,100.139999,151.119995,63.889999,44.68,79.760002,51646.75,NA
2021-10-12,433.619995,81.300003,125.339996,70.059998,183.330002,56.41,38.509998,99.809998,150.339996,64.32,45.279999,79.019997,51835.878906,20.768
2021-10-13,435.179993,81.910004,125.540001,70.190002,184.229996,56.360001,38.290001,100.019997,151.259995,65.07,45.540001,79.389999,51812.871094,20.648
2021-10-14,442.5,83.900002,127.339996,70.980003,186.160004,57.049999,38.93,101.910004,154.669998,65.870003,46.18,80.510002,52140.238281,20.592
2021-10-15,445.869995,84.150002,127.970001,70.809998,189.009995,57.330002,39.509998,102.889999,155.910004,65.68,46.200001,80.32,52798.378906,20.452
2021-10-18,447.190002,84.089996,127.099998,70.389999,191.320007,57.369999,39.52,102.959999,157.229996,65.050003,46.279999,80.940002,52686.03125,20.316
2021-10-19,450.640015,84.529999,128.770004,70.419998,190.779999,58.02,39.91,103.57,158.789993,65.870003,46.490002,81.720001,52402.730469,20.267
2021-10-20,452.410004,85.209999,130.610001,70.830002,190.639999,58.490002,40.23,104.220001,158.350006,66.910004,47.200001,81.879997,52298.199219,20.169
2021-10-21,453.589996,84.989998,131.139999,70.739998,193.440002,57.41,40.060001,104.43,158.960007,66.910004,47.349998,82.120003,52020.050781,20.269
2021-10-22,453.119995,84.830002,131.669998,71.290001,192.75,57.950001,40.619999,104.800003,158.410004,67.25,47.689999,80.379997,51889.660156,20.212
2021-10-25,455.549988,85.68,131.830002,71.239998,197.529999,58.799999,40.57,105.040001,158.929993,66.959999,47.830002,80.730003,51833.800781,20.211
2021-10-26,455.959991,85.919998,132.479996,71.489998,197.559998,59.139999,40.599998,104.389999,159.380005,67.32,48.049999,80.010002,52206.589844,20.219
2021-10-27,453.940002,84.690002,131.429993,71.07,198,57.439999,39.93,103.169998,159.240005,66.870003,47.700001,79.790001,51714.601563,20.22
2021-10-28,458.320007,85.529999,132.529999,71.32,200.630005,57.849998,40.419998,104.459999,160.839996,67.309998,48.400002,80.050003,51248.839844,20.332
2021-10-29,459.25,85.120003,133.820007,71.25,201.149994,57.470001,40.259998,104.489998,161.529999,66.910004,47.82,80.300003,51309.839844,20.551
2021-11-01,460.040009,85.32,133.660004,71.360001,204.839996,58.459999,40.279999,104.779999,161.289993,67.150002,47.93,80.43,51653.261719,20.851
2021-11-02,461.899994,86.290001,134.5,71.839996,203.460007,57.91,40.380001,105.129997,162.710007,67.209999,48.380001,80.440002,NA,20.75
2021-11-03,464.720001,87.190002,135.289993,72.510002,207.119995,57.43,40.529999,104.900002,163.660004,66.959999,48.66,80.730003,51876.808594,20.827
2021-11-04,466.910004,87.139999,134.360001,72.580002,209.910004,57.509998,40,105.32,166.220001,66.589996,48.110001,81.050003,51873.460938,20.629
2021-11-05,468.529999,87.82,132.860001,73,211.259995,58.259998,40.02,106.389999,167.080002,67.220001,48.220001,81.699997,51977.960938,20.425
2021-11-08,468.929993,88.919998,133.649994,72.419998,208.270004,58.790001,40.240002,106.830002,167.979996,66.220001,48.209999,81.339996,52251.488281,20.336
2021-11-09,467.380005,89.330002,133.160004,72.669998,204.419998,59.029999,40.02,107.099998,167.289993,66.559998,48.389999,81.139999,52114.121094,20.28
2021-11-10,463.619995,88.720001,133.539993,72.889999,203.660004,57.470001,39.950001,106.5,164.529999,67.099998,48.150002,80.220001,51704.398438,20.468
2021-11-11,463.769989,89.43,133.149994,72.839996,203.110001,57.689999,40.060001,106.059998,165.300003,66.690002,48.169998,80.059998,51707.011719,NA
2021-11-12,467.269989,90.099998,133.809998,72.839996,203.789993,57.549999,40.150002,106.900002,167.309998,66.650002,48.189999,81.230003,51432.539063,20.519
2021-11-15,467.429993,89.690002,132.979996,73.190002,203.619995,58.029999,40.150002,107.099998,167.139999,67.529999,48.459999,81.459999,NA,20.627
2021-11-16,469.279999,89.440002,133.539993,72.730003,206.830002,58.119999,40.110001,107.120003,168.899994,67.209999,48.16,80.849998,51161.5,20.823
2021-11-17,468.140015,88.849998,133.729996,72.57,208.149994,57.23,39.650002,106.480003,168.389999,67.269997,48.48,80.540001,51045.101563,20.691
2021-11-18,469.730011,88.470001,133.779999,72.309998,210.509995,56.889999,39.450001,106.260002,170.070007,66.919998,48.470001,79.959999,50831.949219,20.727
2021-11-19,468.890015,88.309998,132.970001,72.050003,211.419998,54.669998,39.02,105.730003,171.309998,67.300003,48.209999,79.690002,50811.300781,20.799
2021-11-22,467.570007,88.449997,132.369995,72.620003,210.889999,55.639999,39.57,106.019997,169.399994,67.709999,47.970001,78.720001,50497.078125,20.972
2021-11-23,468.190002,88.540001,132.509995,73.099998,209.360001,57.349998,40.189999,106.199997,169.009995,67.779999,48.48,78.510002,51116.320313,21.239
2021-11-24,469.440002,87.910004,132.460007,72.879997,209.789993,57.91,40.099998,106.080002,170.240005,67.82,49.130001,78.620003,50848.03125,21.397
2021-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50625,NA
2021-11-26,458.970001,86.400002,131.970001,71.959999,204.070007,55.580002,38.77,103.209999,165.990005,66.760002,47.799999,77.18,49492.519531,21.853
2021-11-29,464.600006,86.800003,132.330002,72.139999,207.240005,55.900002,38.889999,103.389999,170.139999,67.75,48.400002,77.839996,49796.300781,21.73
2021-11-30,455.559998,84.650002,129.729996,70.290001,204.440002,54.59,37.959999,100.769997,168.720001,65.769997,47.389999,75.370003,49698.71875,21.453
2021-12-01,450.5,83.790001,129.5,69.949997,200.75,54.009998,37.540001,99.370003,166.410004,65.889999,46.77,73.629997,50007.160156,21.305
2021-12-02,457.399994,85.5,130.130005,70.690002,203.610001,55.580002,38.66,102.32,167.940002,66.730003,48.049999,74.870003,50927.378906,21.309
2021-12-03,453.420013,85.309998,130.369995,71.57,199.649994,55.139999,38.029999,102.199997,165.130005,67.400002,47.810001,74.699997,50597.289063,21.439
